filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,auxiliary_input_1_mean,auxiliary_input_2_mean,auxiliary_input_3_mean,auxiliary_input_4_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean
2021-07-06T050000_AIU-2088.ghg,06/07/2021,05:30,187.229,1,18000,18000,-4.26E-02,0,4.83E-03,4.98848,0,1.69969,1.70945,1,0.640299,1.07716,0,0.263502,3.85E-02,1,1.44E-02,-2.66E-02,-0.495521,-6.40E-02,-1.12E-02,-3.59E-11,-1.21E-12,16.8872,410.828,416.611,0.1,0,570.595,13.8813,14.0767,0.1,0,289.023,287.755,98737.6,1.18919,1012.98,2.43E-02,2.49E-03,1.03E-02,1364.93,1656.75,8.64E-03,82.386,291.819,284.749,-1.49441,0.627576,1.06E-02,1.62088,3.76E-14,-2.12E-15,1.62088,4.22591,22.6369,157.22,0.373968,-9999,0.189269,0.320386,-117.564,-2.24E-02,2.91818,2.19E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.21E-02,1.01203,5.00703,1.0207,1.61224,1.06029,1.01591,1.06029,3.63E-02,1.06029,800000099,800000099,800000099,800000099,800010099,800010099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.386019,0.181265,7.35E-02,5.27E-02,0.682101,1.66E-03,4.16E-03,2.51E-02,8.96E-04,16.8884,570.637,2.48E-04,6.14E-03,-4.37E-03,3.79E-04,11.45,410.828,13.8813,11.4387,104.842,105.342,104.341,1.00092,2.16E-04,2,10.987
2021-07-06T053000_AIU-2088.ghg,06/07/2021,06:00,187.25,1,18000,18000,-2.13E-02,0,2.67E-03,5.24794,0,1.19586,2.39445,0,1.34112,0.671241,0,0.134129,5.39E-02,0,3.02E-02,-0.609189,0.355582,5.27E-02,8.00E-03,-2.56E-11,-8.72E-13,16.9056,411.689,417.539,0.1,0,575.386,14.0119,14.211,0.1,0,288.697,287.418,98739.8,1.19055,1013.05,2.43E-02,3.49E-03,1.04E-02,1377.75,1621.05,8.72E-03,84.991,243.303,284.89,-0.968511,0.282599,1.04E-02,1.00895,-3.35E-14,-1.51E-15,1.00895,2.89576,16.6931,163.733,0.589429,-9999,0.133871,0.145037,-39.5443,-6.66E-02,2.19171,3.25E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.10E-02,1.01391,5.3094,1.01937,2.27436,1.0528,0.637577,1.0528,5.12E-02,1.0528,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.132051,0.121139,3.69E-02,2.10E-02,0.183531,7.77E-03,4.40E-03,1.57E-02,1.26E-03,16.9068,575.426,2.45E-04,6.14E-03,-4.37E-03,3.73E-04,11.45,411.689,14.0119,11.5811,104.851,105.359,104.343,1.01535,2.17E-04,2,10.9879
2021-07-06T060000_AIU-2088.ghg,06/07/2021,06:30,187.271,1,18000,18000,-1.54E-02,0,2.29E-03,17.5097,1,2.29438,10.0947,1,2.24236,-1.59834,1,0.17651,0.227241,1,5.05E-02,0.846927,0.976534,-4.36E-02,2.20E-02,-1.60E-10,-5.59E-12,16.8394,410.976,416.969,0.1,0,588.86,14.3715,14.581,0.1,0,289.201,287.887,98732.5,1.18836,1013.26,2.44E-02,1.47E-02,1.06E-02,1412.84,1670.9,8.95E-03,84.5553,258.065,285.272,-0.926456,9.93E-02,4.13E-03,0.931767,2.08E-14,-9.49E-15,0.931767,2.31764,5.53412,173.885,0.253777,-9999,0.113689,0.127994,-7.25948,-0.362698,1.73453,0.127905,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.51E-02,1.01446,17.8387,1.01945,9.59406,1.05219,-1.51907,1.05219,0.21597,1.05219,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.113041,0.107581,3.54E-02,4.51E-02,0.274582,1.50E-02,1.48E-02,-3.75E-02,5.34E-03,16.8407,588.899,2.41E-04,6.13E-03,-4.38E-03,3.67E-04,11.45,410.977,14.3714,11.9641,104.847,105.369,104.325,1.04435,2.17E-04,2,10.9861
2021-07-06T063000_AIU-2088.ghg,06/07/2021,07:00,187.292,1,18000,18000,-8.44E-03,0,2.32E-03,21.9167,0,2.42215,9.08244,0,2.40816,-4.14581,0,0.394647,0.204549,0,5.42E-02,0.874217,0.872816,-8.57E-02,1.97E-02,-4.31E-11,-1.55E-12,16.7277,409.571,415.679,0.1,0,600.115,14.6936,14.9127,0.1,0,289.717,288.372,98717.7,1.18604,1013.46,2.44E-02,1.33E-02,1.09E-02,1444.14,1723.86,9.15E-03,83.7735,279.722,285.605,-0.574167,-9.30E-02,1.64E-03,0.581652,-4.86E-14,-2.58E-15,0.581652,1.76443,348.691,189.2,0.161329,-9999,8.44E-02,0.13408,-2.36908,-1.1114,2.41309,0.21615,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.28E-03,1.01922,22.0845,1.02145,8.63737,1.05153,-3.94265,1.05153,0.194525,1.05153,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.105377,0.132959,2.98E-02,6.75E-02,1.61595,1.50E-02,1.84E-02,-9.76E-02,4.82E-03,16.729,600.156,2.38E-04,6.13E-03,-4.39E-03,3.62E-04,11.4284,409.573,14.6936,12.3023,104.841,105.384,104.299,1.08486,2.18E-04,2,10.9822
2021-07-06T070000_AIU-2088.ghg,06/07/2021,07:30,187.312,1,18000,18000,-1.69E-02,0,2.85E-03,21.0751,0,1.45064,9.43766,0,2.02893,-3.10722,0,0.26303,0.212618,0,4.57E-02,0.608224,0.543696,1.43E-02,1.22E-02,-1.06E-10,-3.85E-12,16.7046,409.806,416.002,0.1,0,607.137,14.8946,15.1198,0.1,0,290.075,288.709,98724.6,1.18465,1013.57,2.44E-02,1.38E-02,1.10E-02,1463.9,1761.61,9.27E-03,83.0999,297.714,285.812,-0.644749,-0.644369,-3.62E-02,0.912261,-6.37E-14,-6.34E-15,0.912261,2.20382,312.235,224.983,-2.27199,-9999,0.119546,0.156707,-7.01254,-0.37547,2.23308,0.146823,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.67E-02,1.01462,21.3193,1.01948,8.97073,1.05205,-2.95349,1.05205,0.202098,1.05205,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.163303,0.124821,2.53E-02,4.03E-02,1.05311,1.72E-02,1.78E-02,-7.32E-02,5.01E-03,16.7059,607.182,2.40E-04,6.14E-03,-4.40E-03,3.60E-04,11.4221,409.806,14.8946,12.5106,104.838,105.393,104.283,1.10969,2.18E-04,2,10.9902
2021-07-06T073000_AIU-2088.ghg,06/07/2021,08:00,187.333,1,18000,16887,-3.71E-02,0,4.65E-03,30.6522,0,2.36376,9.30264,0,3.35947,-3.77531,0,0.619384,0.209565,0,7.57E-02,-0.101273,0.243553,1.45E-02,5.49E-03,7.23E-11,2.64E-12,16.703,410.044,416.282,0.1,0,610.392,14.9846,15.2126,0.1,0,290.027,288.653,98715.1,1.18473,1013.61,2.44E-02,1.36E-02,1.11E-02,1472.56,1755.27,9.33E-03,83.894,282.704,285.902,-1.03713,-0.961316,-4.94E-02,1.41499,-5.52E-14,4.33E-15,1.41499,4.33025,318.234,222.827,-2.00037,-9999,0.176909,0.299106,-15.6247,-0.168515,3.295,0.144284,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.66E-02,1.01233,30.7335,1.01998,8.79762,1.0574,-3.57036,1.0574,0.198188,1.0574,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.270206,0.268193,5.98E-02,7.30E-02,3.97416,3.40E-02,2.56E-02,-8.85E-02,4.91E-03,16.7043,610.432,2.42E-04,6.15E-03,-4.42E-03,3.62E-04,11.4593,410.045,14.9846,12.6004,104.835,105.393,104.277,1.1162,2.18E-04,2,10.9872
2021-07-06T083000_AIU-2088.ghg,06/07/2021,09:00,187.375,1,18000,18000,-7.18E-02,0,7.07E-03,17.2062,0,1.6756,8.77273,0,1.85651,-1.23007,0,0.138027,0.197599,0,4.18E-02,-9999,-9999,-9999,-9999,-9.25E-11,-3.33E-12,16.7809,410.506,416.668,0.2,0,604.562,14.7893,15.0113,0.1,0,289.862,288.507,98740.5,1.18572,1013.5,2.44E-02,1.28E-02,1.09E-02,1453.83,1738.87,9.21E-03,83.6075,285.046,285.707,-0.920872,-1.76279,-5.91E-02,1.98971,-4.97E-14,-5.51E-15,1.98971,4.85417,299.085,242.418,-1.702,-9999,0.246105,0.455849,-74.9477,-3.51E-02,1.96133,5.82E-02,0,45.1697,-6.85467,15.5053,38.6104,58.8833,82.5846,123.727,-7.10E-02,1.01197,17.4118,1.02238,8.22961,1.066,-1.15392,1.066,0.185366,1.066,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.520842,0.305795,8.51E-02,3.10E-02,0.174904,8.30E-03,1.45E-02,-2.86E-02,4.59E-03,16.7821,604.606,2.37E-04,6.14E-03,-4.40E-03,3.62E-04,11.44,410.506,14.7892,12.4051,104.843,105.383,104.302,1.08089,2.17E-04,2,10.9817
2021-07-06T090000_AIU-2088.ghg,06/07/2021,09:30,187.396,1,18000,18000,-7.69E-02,0,7.18E-03,32.0947,0,2.43417,4.96115,1,3.20318,-3.92831,0,0.483123,0.111734,1,7.21E-02,-0.216878,0.110167,-0.135448,2.48E-03,4.00E-11,1.45E-12,16.7026,408.287,414.433,0.2,0,606.676,14.8299,15.0531,0.1,0,289.745,288.387,98766.7,1.18651,1013.53,2.44E-02,7.24E-03,1.10E-02,1458.19,1725.49,9.23E-03,84.5088,267.301,285.753,-1.19624,-1.54022,-7.84E-02,1.95178,3.01E-15,2.39E-15,1.95178,4.47584,309.062,232.165,-2.30304,-9999,0.254575,0.46502,-44.482,-5.92E-02,6.46921,0.104836,0,42.4434,-6.44095,14.5695,36.28,55.3293,77.6001,116.259,-7.60E-02,1.01195,31.831,1.02219,4.65668,1.06538,-3.68722,1.06538,0.104876,1.06538,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.378207,0.445487,0.106346,3.91E-02,1.61188,1.93E-02,2.65E-02,-9.13E-02,2.60E-03,16.7039,606.718,2.39E-04,6.15E-03,-4.41E-03,3.60E-04,11.4472,408.288,14.8299,12.4505,104.828,105.365,104.291,1.07473,2.17E-04,2,10.9786
2021-07-06T093000_AIU-2088.ghg,06/07/2021,10:00,187.417,1,18000,18000,-6.67E-02,0,8.56E-03,37.6847,0,4.7177,23.8389,1,5.32276,-7.42722,0,1.13846,0.537019,1,0.119906,0.446221,0.312633,-0.144513,7.04E-03,6.82E-11,2.51E-12,16.603,405.918,412.077,0.1,0,611.3,14.9453,15.1721,0.1,0,290.004,288.634,98785.9,1.18567,1013.6,2.44E-02,3.48E-02,1.10E-02,1469.78,1753.12,9.31E-03,83.8377,283.345,285.873,-1.04874,-1.1181,-5.45E-02,1.53394,-3.67E-14,4.11E-15,1.53394,3.7399,314.154,226.833,-2.03523,-9999,0.237233,0.409713,-30.6622,-8.59E-02,1.58081,0.132179,0,44.3269,-6.72678,15.216,37.89,57.7846,81.0437,121.418,-6.59E-02,1.01213,38.4849,1.02037,22.5099,1.05904,-7.01315,1.05904,0.507082,1.05904,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.361011,0.375578,8.28E-02,0.101248,5.1573,4.09E-02,3.20E-02,-0.173757,1.26E-02,16.6044,611.337,2.38E-04,6.16E-03,-4.41E-03,3.64E-04,11.45,405.919,14.9453,12.5708,104.815,105.355,104.275,1.07954,2.17E-04,2,10.9824
2021-07-06T100000_AIU-2088.ghg,06/07/2021,10:30,187.437,1,18000,18000,-9.31E-02,0,8.70E-03,51.7112,0,4.28121,20.9491,0,4.63146,-10.1856,0,0.784314,0.472307,0,0.104418,1.52647,0.285321,-0.32112,6.43E-03,-1.31E-11,-4.93E-13,16.3063,400.64,406.762,0.2,0,612.587,15.0511,15.2811,0.1,0,290.867,289.483,98809.5,1.18243,1013.68,2.45E-02,3.06E-02,1.11E-02,1480.48,1850.89,9.37E-03,79.9875,370.409,285.984,-1.05056,-1.71457,-8.16E-02,2.01248,-5.29E-15,-8.05E-16,2.01248,5.6759,301.716,238.503,-2.32362,-9999,0.280655,0.607354,-37.0055,-7.12E-02,2.46842,0.153723,0,43.3043,-6.5716,14.865,37.0159,56.4515,79.1741,118.617,-9.20E-02,1.01198,52.0223,1.0225,19.6453,1.06637,-9.55166,1.06637,0.442912,1.06637,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.587052,0.504736,0.12292,0.145649,3.61905,4.43E-02,4.34E-02,-0.237324,1.10E-02,16.3076,612.633,2.41E-04,6.15E-03,-4.40E-03,3.62E-04,11.45,400.641,15.051,12.6834,104.811,105.376,104.246,1.13033,2.18E-04,2,10.9822
2021-07-06T103000_AIU-2088.ghg,06/07/2021,11:00,187.458,1,18000,18000,-0.155964,0,1.19E-02,83.6245,0,4.96981,35.4961,0,7.53033,-11.2867,0,0.685731,0.800398,0,0.1698,0.285254,-0.657356,-2.91E-02,-1.48E-02,-4.31E-11,-1.60E-12,16.2352,400.162,406.176,0.2,0,600.758,14.8074,15.03,0.1,0,291.004,289.642,98844.9,1.18231,1013.54,2.45E-02,5.19E-02,1.09E-02,1457.15,1869.71,9.22E-03,77.9343,412.566,285.742,-1.45299,-2.01645,-8.10E-02,2.48673,6.84E-14,-2.66E-15,2.48673,6.39376,306.973,234.225,-1.86633,-9999,0.363199,0.988336,-49.6049,-5.31E-02,2.35588,0.192139,0,43.5134,-6.60333,14.9368,37.1946,56.7241,79.5564,119.19,-0.154044,1.01246,83.988,1.02514,33.0413,1.0743,-10.5061,1.0743,0.745044,1.0743,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.771963,1.00142,0.203295,0.136041,2.21209,6.34E-02,7.01E-02,-0.261004,1.85E-02,16.2364,600.799,2.47E-04,6.16E-03,-4.41E-03,3.63E-04,11.4461,400.163,14.8074,12.4391,104.791,105.37,104.212,1.15824,2.19E-04,2,10.9838
2021-07-06T110000_AIU-2088.ghg,06/07/2021,11:30,187.479,1,18000,18000,-0.118485,0,1.06E-02,58.7798,0,3.83898,32.0846,0,6.10417,-9.52185,0,0.746113,0.723433,0,0.137635,-9.97E-02,-0.430748,-9.06E-02,-9.71E-03,7.39E-11,2.72E-12,16.2024,398.673,404.6,0.2,0,595.301,14.6478,14.8656,0.1,0,290.933,289.587,98885.4,1.1831,1013.45,2.45E-02,4.69E-02,1.08E-02,1442.11,1863.14,9.12E-03,77.402,421.033,285.584,-1.33662,-1.85606,-9.39E-02,2.28917,-2.24E-14,4.56E-15,2.28917,6.19229,306.938,234.241,-2.35195,-9999,0.316462,0.851315,-46.6956,-5.64E-02,1.83203,0.154912,0,42.2439,-6.41067,14.501,36.1094,55.0692,77.2353,115.713,-0.117056,1.01221,59.5098,1.02399,29.9594,1.07094,-8.89115,1.07094,0.675514,1.07094,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.724249,0.81214,0.166241,8.87E-02,2.37487,4.79E-02,4.96E-02,-0.220704,1.68E-02,16.2036,595.341,2.47E-04,6.18E-03,-4.43E-03,3.66E-04,11.44,398.674,14.6478,12.2815,104.813,105.387,104.24,1.14676,2.19E-04,2,10.9842
2021-07-06T113000_AIU-2088.ghg,06/07/2021,12:00,187.5,1,18000,18000,-0.126554,0,1.27E-02,80.2747,0,5.22068,53.2826,0,8.40499,-12.3995,0,0.893556,1.20163,0,0.189549,0.359851,0.758352,-0.166848,1.71E-02,2.70E-10,1.02E-11,16.0738,395.931,401.931,0.2,0,606.078,14.9289,15.1552,0.1,0,291.16,289.787,98920.1,1.18257,1013.61,2.45E-02,7.79E-02,1.10E-02,1470.16,1886.98,9.30E-03,77.911,416.816,285.877,-0.796207,-2.14837,-0.139058,2.29538,6.84E-15,1.68E-14,2.29538,7.34006,292.62,249.665,-3.47319,-9999,0.327133,0.928127,-37.78,-6.97E-02,1.50658,0.204719,0,44.5464,-6.7601,15.2914,38.0776,58.0708,81.4451,122.02,-0.125027,1.01221,81.8219,1.02403,49.7481,1.07105,-11.577,1.07105,1.12192,1.07105,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.97085,0.729837,0.155567,0.177306,3.94948,0.109049,6.83E-02,-0.287579,2.79E-02,16.075,606.122,2.49E-04,6.18E-03,-4.43E-03,3.66E-04,11.4472,395.933,14.9288,12.5743,104.788,105.369,104.206,1.1622,2.19E-04,2,10.9849
2021-07-06T120000_AIU-2088.ghg,06/07/2021,12:30,187.521,1,18000,18000,-0.207166,0,1.38E-02,107.314,0,5.8242,54.0439,0,8.50638,-10.4506,0,0.689552,1.21963,0,0.191968,1.27741,-0.992863,5.36E-02,-2.24E-02,4.66E-11,1.71E-12,16.0498,396.814,402.677,0.2,0,588.902,14.56,14.7751,0.1,0,291.842,290.498,98964.4,1.18036,1013.42,2.45E-02,7.90E-02,1.07E-02,1434.64,1974.12,9.07E-03,72.6724,539.48,285.505,9.31E-02,-3.14593,-0.114689,3.14939,5.99E-14,2.90E-15,3.14939,7.49042,268.897,271.695,-2.08696,-9999,0.41894,1.2873,-59.3728,-4.43E-02,1.98568,0.214142,0,46.1108,-6.99749,15.8283,39.4148,60.1101,84.3053,126.305,-0.204367,1.0137,107.809,1.02932,49.7698,1.08588,-9.62414,1.08588,1.12318,1.08588,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.14041,1.20049,0.233703,0.204114,2.64739,0.116553,9.01E-02,-0.239432,2.79E-02,16.0511,588.938,2.53E-04,6.18E-03,-4.43E-03,3.69E-04,11.4505,396.815,14.5599,12.1988,104.746,105.341,104.151,1.18939,2.19E-04,2,10.9859
2021-07-06T123000_AIU-2088.ghg,06/07/2021,13:00,187.542,1,18000,18000,-0.149874,0,1.04E-02,31.379,0,1.95796,16.985,0,4.06684,-3.97537,0,0.286375,0.383193,0,9.18E-02,-0.562143,-0.510123,0.217066,-1.15E-02,-1.29E-11,-4.63E-13,16.3135,400.382,406.22,0.2,0,585.535,14.3708,14.5803,0.1,0,291.51,290.186,99025.8,1.18245,1013.31,2.45E-02,2.48E-02,1.06E-02,1416.96,1935.45,8.95E-03,73.2111,518.485,285.316,0.531748,-2.87545,-0.110622,2.9263,1.04E-13,-7.91E-16,2.9263,6.97495,258.956,280.477,-2.16646,-9999,0.356018,0.983678,-124.664,-2.11E-02,1.84746,7.36E-02,0,44.3863,-6.73579,15.2364,37.9408,57.862,81.1523,121.581,-0.147917,1.01323,31.6341,1.02787,15.6986,1.08194,-3.67429,1.08194,0.354172,1.08194,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.875585,0.906039,0.185733,3.92E-02,0.683294,3.50E-02,2.64E-02,-9.12E-02,8.79E-03,16.3147,585.577,2.50E-04,6.18E-03,-4.42E-03,3.68E-04,11.46,400.383,14.3707,12.0141,104.832,105.399,104.265,1.13354,2.18E-04,2,10.9866
2021-07-06T130000_AIU-2088.ghg,06/07/2021,13:30,187.562,1,18000,18000,-0.288984,0,1.89E-02,47.0835,0,2.75681,32.4449,1,10.0482,-7.3224,0,0.602804,0.732334,1,0.226804,0.901273,-0.730465,-0.142342,-1.65E-02,-7.40E-11,-2.62E-12,16.1704,398.04,403.732,0.2,0,572.79,14.0994,14.3011,0.1,0,291.989,290.688,99065,1.181,1013.16,2.45E-02,4.75E-02,1.04E-02,1390.88,1997.92,8.78E-03,69.6161,607.047,285.034,0.61273,-3.74931,-0.120374,3.80096,-3.85E-14,-4.58E-15,3.80096,12.0839,260.486,279.281,-1.81483,-9999,0.494667,1.99292,-222.914,-1.18E-02,1.45118,7.95E-02,0,46.1605,-7.00504,15.8454,39.4573,60.1749,84.3962,126.441,-0.284633,1.01529,47.5754,1.03371,29.5637,1.09746,-6.67215,1.09746,0.6673,1.09746,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,2.10671,1.55468,0.324441,5.39E-02,1.91026,0.156211,3.98E-02,-0.16583,1.66E-02,16.1716,572.833,2.48E-04,6.18E-03,-4.43E-03,3.65E-04,11.4484,398.039,14.0993,11.726,104.783,105.361,104.205,1.15639,2.18E-04,2,10.9863
